service_id,route_id,trip_id,direction_id,trip_headsign,block_id
SA,RED,SA_103967,0,L. B. Nagar,SA_10401
SA,RED,SA_103968,1,Miyapur,SA_10401
SA,RED,SA_103969,0,L. B. Nagar,SA_12401
SA,RED,SA_103970,1,Miyapur,SA_12401
SA,RED,SA_103971,0,L. B. Nagar,SA_11301
SA,RED,SA_103972,1,Miyapur,SA_11301
SA,RED,SA_103973,0,L. B. Nagar,SA_10501
SA,RED,SA_103974,1,Miyapur,SA_10501
SA,RED,SA_103975,0,L. B. Nagar,SA_11401
SA,RED,SA_103976,1,Miyapur,SA_11401
SA,RED,SA_103977,0,L. B. Nagar,SA_10601
SA,RED,SA_103978,1,Miyapur,SA_10601
SA,RED,SA_103979,0,L. B. Nagar,SA_11501
SA,RED,SA_103980,1,Miyapur,SA_11501
SA,RED,SA_103981,0,L. B. Nagar,SA_11601
SA,RED,SA_103982,1,Miyapur,SA_11601
SA,RED,SA_103983,0,L. B. Nagar,SA_10701
SA,RED,SA_103984,1,Miyapur,SA_10701
SA,RED,SA_103985,0,L. B. Nagar,SA_11701
SA,RED,SA_103986,1,Miyapur,SA_11701
SA,RED,SA_103988,0,L. B. Nagar,SA_11501
SA,RED,SA_104225,0,L. B. Nagar,SA_12501
SA,RED,SA_104226,1,Miyapur,SA_12501
SA,RED,SA_104227,0,L. B. Nagar,SA_11801
SA,RED,SA_104228,1,Miyapur,SA_11801
SA,RED,SA_104229,0,L. B. Nagar,SA_10901
SA,RED,SA_104230,1,Miyapur,SA_10901
SA,RED,SA_104231,0,L. B. Nagar,SA_11901
SA,RED,SA_104232,1,Miyapur,SA_11901
SA,RED,SA_104233,0,L. B. Nagar,SA_11001
SA,RED,SA_104234,1,Miyapur,SA_11001
SA,RED,SA_104235,0,L. B. Nagar,SA_12001
SA,RED,SA_104236,1,Miyapur,SA_12001
SA,RED,SA_104237,0,L. B. Nagar,SA_11101
SA,RED,SA_104238,1,Miyapur,SA_11101
SA,RED,SA_104239,0,L. B. Nagar,SA_12101
SA,RED,SA_104240,1,Miyapur,SA_12101
SA,RED,SA_104241,0,L. B. Nagar,SA_12601
SA,RED,SA_104242,1,Miyapur,SA_12601
SA,RED,SA_104243,0,L. B. Nagar,SA_10101
SA,RED,SA_104244,1,Miyapur,SA_10101
SA,RED,SA_104246,1,Miyapur,SA_11201
SA,RED,SA_104247,0,L. B. Nagar,SA_12201
SA,RED,SA_104248,1,Miyapur,SA_12201
SA,RED,SA_104249,0,L. B. Nagar,SA_10301
SA,RED,SA_104250,1,Miyapur,SA_10301
SA,RED,SA_104251,0,L. B. Nagar,SA_12301
SA,RED,SA_104252,1,Miyapur,SA_12301
SA,RED,SA_104253,0,L. B. Nagar,SA_10401
SA,RED,SA_104254,1,Miyapur,SA_10401
SA,RED,SA_104255,0,L. B. Nagar,SA_12401
SA,RED,SA_104256,1,Miyapur,SA_12401
SA,RED,SA_104257,0,L. B. Nagar,SA_11301
SA,RED,SA_104258,1,Miyapur,SA_11301
SA,RED,SA_104259,0,L. B. Nagar,SA_9801
SA,RED,SA_104260,1,Miyapur,SA_9801
SA,RED,SA_104261,0,L. B. Nagar,SA_10501
SA,RED,SA_104262,1,Miyapur,SA_10501
SA,RED,SA_104263,0,L. B. Nagar,SA_11401
SA,RED,SA_104264,1,Miyapur,SA_11401
SA,RED,SA_104265,0,L. B. Nagar,SA_10601
SA,RED,SA_104266,1,Miyapur,SA_10601
SA,RED,SA_104267,0,L. B. Nagar,SA_11501
SA,RED,SA_104268,1,Miyapur,SA_11501
SA,RED,SA_104269,0,L. B. Nagar,SA_11601
SA,RED,SA_104270,1,Miyapur,SA_11601
SA,RED,SA_104271,0,L. B. Nagar,SA_10701
SA,RED,SA_104272,1,Miyapur,SA_10701
SA,RED,SA_104273,0,L. B. Nagar,SA_11701
SA,RED,SA_104274,1,Miyapur,SA_11701
SA,RED,SA_104275,0,L. B. Nagar,SA_12501
SA,RED,SA_104276,1,Miyapur,SA_12501
SA,RED,SA_104277,0,L. B. Nagar,SA_11801
SA,RED,SA_104278,1,Miyapur,SA_11801
SA,RED,SA_104279,0,L. B. Nagar,SA_10901
SA,RED,SA_104280,1,Miyapur,SA_10901
SA,RED,SA_104281,0,L. B. Nagar,SA_11901
SA,RED,SA_104282,1,Miyapur,SA_11901
SA,RED,SA_104283,0,L. B. Nagar,SA_11001
SA,RED,SA_104284,1,Miyapur,SA_11001
SA,RED,SA_104285,0,L. B. Nagar,SA_12001
SA,RED,SA_104286,1,Miyapur,SA_12001
SA,RED,SA_104287,0,L. B. Nagar,SA_11101
SA,RED,SA_104288,1,Miyapur,SA_11101
SA,RED,SA_104289,0,L. B. Nagar,SA_12101
SA,RED,SA_104290,1,Miyapur,SA_12101
SA,RED,SA_104291,0,L. B. Nagar,SA_12601
SA,RED,SA_104292,1,Miyapur,SA_12601
SA,RED,SA_104293,0,L. B. Nagar,SA_10101
SA,RED,SA_104294,1,Miyapur,SA_10101
SA,RED,SA_104295,0,L. B. Nagar,SA_11201
SA,RED,SA_104296,1,Miyapur,SA_11201
SA,RED,SA_104297,0,L. B. Nagar,SA_12201
SA,RED,SA_104298,1,Miyapur,SA_12201
SA,RED,SA_104299,0,L. B. Nagar,SA_10301
SA,RED,SA_104300,1,Miyapur,SA_10301
SA,RED,SA_104301,0,L. B. Nagar,SA_12301
SA,RED,SA_104302,1,Miyapur,SA_12301
SA,RED,SA_104303,0,L. B. Nagar,SA_10401
SA,RED,SA_104304,1,Miyapur,SA_10401
SA,RED,SA_104305,0,L. B. Nagar,SA_12401
SA,RED,SA_104306,1,Miyapur,SA_12401
SA,RED,SA_104307,0,L. B. Nagar,SA_11301
SA,RED,SA_104308,1,Miyapur,SA_11301
SA,RED,SA_104309,0,L. B. Nagar,SA_9801
SA,RED,SA_104310,1,Miyapur,SA_9801
SA,RED,SA_104311,0,L. B. Nagar,SA_10501
SA,RED,SA_104312,1,Miyapur,SA_10501
SA,RED,SA_104313,0,L. B. Nagar,SA_11401
SA,RED,SA_104314,1,Miyapur,SA_11401
SA,RED,SA_104315,0,L. B. Nagar,SA_10601
SA,RED,SA_104316,1,Miyapur,SA_10601
SA,RED,SA_104317,0,L. B. Nagar,SA_11501
SA,RED,SA_104318,1,Miyapur,SA_11501
SA,RED,SA_104319,0,L. B. Nagar,SA_11601
SA,RED,SA_104320,1,Miyapur,SA_11601
SA,RED,SA_104321,0,L. B. Nagar,SA_10701
SA,RED,SA_104322,1,Miyapur,SA_10701
SA,RED,SA_104323,0,L. B. Nagar,SA_11701
SA,RED,SA_104324,1,Miyapur,SA_11701
SA,RED,SA_104325,0,L. B. Nagar,SA_12501
SA,RED,SA_104326,1,Miyapur,SA_12501
SA,RED,SA_104327,0,L. B. Nagar,SA_11801
SA,RED,SA_104328,1,Miyapur,SA_11801
SA,RED,SA_104329,0,L. B. Nagar,SA_10901
SA,RED,SA_104330,1,Miyapur,SA_10901
SA,RED,SA_104331,0,L. B. Nagar,SA_11901
SA,RED,SA_104332,1,Miyapur,SA_11901
SA,RED,SA_104333,0,L. B. Nagar,SA_11001
SA,RED,SA_104334,1,Miyapur,SA_11001
SA,RED,SA_104335,0,L. B. Nagar,SA_12001
SA,RED,SA_104336,1,Miyapur,SA_12001
SA,RED,SA_104337,0,L. B. Nagar,SA_11101
SA,RED,SA_104338,1,Miyapur,SA_11101
SA,RED,SA_104339,0,L. B. Nagar,SA_12101
SA,RED,SA_104340,1,Miyapur,SA_12101
SA,RED,SA_104341,0,L. B. Nagar,SA_12601
SA,RED,SA_104342,1,Miyapur,SA_12601
SA,RED,SA_104343,0,L. B. Nagar,SA_10101
SA,RED,SA_104344,1,Miyapur,SA_10101
SA,RED,SA_104345,0,L. B. Nagar,SA_11201
SA,RED,SA_104346,1,Miyapur,SA_11201
SA,RED,SA_104347,0,L. B. Nagar,SA_12201
SA,RED,SA_104348,1,Miyapur,SA_12201
SA,RED,SA_104349,0,L. B. Nagar,SA_10301
SA,RED,SA_104350,1,Miyapur,SA_10301
SA,RED,SA_104352,0,L. B. Nagar,SA_11201
SA,RED,SA_104418,1,Miyapur,SA_10201
SA,RED,SA_104419,1,Miyapur,SA_10301
SA,RED,SA_104421,1,Miyapur,SA_10501
SA,RED,SA_104422,1,Miyapur,SA_10601
SA,RED,SA_104423,1,Miyapur,SA_10701
SA,RED,SA_104424,1,Miyapur,SA_10801
SA,RED,SA_104426,1,Miyapur,SA_10401
SA,RED,SA_104471,0,L. B. Nagar,SA_12301
SA,RED,SA_104472,1,Miyapur,SA_12301
SA,RED,SA_104473,0,L. B. Nagar,SA_12401
SA,RED,SA_104474,1,Miyapur,SA_12401
SA,RED,SA_104475,0,L. B. Nagar,SA_11301
SA,RED,SA_104477,0,L. B. Nagar,SA_9801
SA,RED,SA_104479,0,L. B. Nagar,SA_11401
SA,RED,SA_104480,1,Miyapur,SA_11401
SA,RED,SA_104481,0,L. B. Nagar,SA_10601
SA,RED,SA_104482,1,Miyapur,SA_10601
SA,RED,SA_104483,0,L. B. Nagar,SA_11601
SA,RED,SA_104484,1,Miyapur,SA_11601
SA,RED,SA_104485,0,L. B. Nagar,SA_10701
SA,RED,SA_104486,1,Miyapur,SA_10701
SA,RED,SA_104487,0,L. B. Nagar,SA_12501
SA,RED,SA_104488,1,Miyapur,SA_12501
SA,RED,SA_104489,0,L. B. Nagar,SA_11801
SA,RED,SA_104490,1,Miyapur,SA_11801
SA,RED,SA_104491,0,L. B. Nagar,SA_11901
SA,RED,SA_104492,1,Miyapur,SA_11901
SA,RED,SA_104493,0,L. B. Nagar,SA_11001
SA,RED,SA_104494,1,Miyapur,SA_11001
SA,RED,SA_104495,0,L. B. Nagar,SA_11101
SA,RED,SA_104496,1,Miyapur,SA_11101
SA,RED,SA_104516,0,L. B. Nagar,SA_10101
SA,RED,SA_104517,1,Miyapur,SA_10101
SA,RED,SA_104518,0,L. B. Nagar,SA_10301
SA,RED,SA_104519,1,Miyapur,SA_10301
SA,RED,SA_104520,0,L. B. Nagar,SA_12401
SA,RED,SA_104521,1,Miyapur,SA_12401
SA,RED,SA_104522,0,L. B. Nagar,SA_11301
SA,RED,SA_104523,1,Miyapur,SA_11301
SA,RED,SA_104524,0,L. B. Nagar,SA_11401
SA,RED,SA_104525,1,Miyapur,SA_11401
SA,RED,SA_104527,1,Miyapur,SA_11601
SA,RED,SA_104534,0,L. B. Nagar,SA_12101
SA,RED,SA_104535,1,Miyapur,SA_12101
SA,RED,SA_104544,0,L. B. Nagar,SA_11601
SA,RED,SA_104546,1,Miyapur,SA_11301
SA,BLUE,SA_104992,0,Raidurg,SA_31501
SA,BLUE,SA_104993,1,Nagole,SA_31501
SA,BLUE,SA_104994,0,Raidurg,SA_30701
SA,BLUE,SA_104995,1,Nagole,SA_30701
SA,BLUE,SA_104996,0,Raidurg,SA_31601
SA,BLUE,SA_104997,1,Nagole,SA_31601
SA,BLUE,SA_104998,0,Raidurg,SA_31701
SA,BLUE,SA_104999,1,Nagole,SA_31701
SA,BLUE,SA_105000,0,Raidurg,SA_31001
SA,BLUE,SA_105001,1,Nagole,SA_31001
SA,BLUE,SA_105002,0,Raidurg,SA_32301
SA,BLUE,SA_105003,1,Nagole,SA_32301
SA,BLUE,SA_105004,0,Raidurg,SA_31101
SA,BLUE,SA_105005,1,Nagole,SA_31101
SA,BLUE,SA_105006,0,Raidurg,SA_30101
SA,BLUE,SA_105007,1,Nagole,SA_30101
SA,BLUE,SA_105008,0,Raidurg,SA_32401
SA,BLUE,SA_105009,1,Nagole,SA_32401
SA,BLUE,SA_105010,0,Raidurg,SA_30201
SA,BLUE,SA_105011,1,Nagole,SA_30201
SA,BLUE,SA_105012,0,Raidurg,SA_30301
SA,BLUE,SA_105013,1,Nagole,SA_30301
SA,BLUE,SA_105014,0,Raidurg,SA_32001
SA,BLUE,SA_105015,1,Nagole,SA_32001
SA,BLUE,SA_105016,0,Raidurg,SA_32101
SA,BLUE,SA_105053,0,Raidurg,SA_30501
SA,BLUE,SA_105067,0,Raidurg,SA_30601
SA,BLUE,SA_105069,0,Raidurg,SA_31501
SA,BLUE,SA_105070,1,Nagole,SA_31501
SA,BLUE,SA_105071,0,Raidurg,SA_31601
SA,BLUE,SA_105072,1,Nagole,SA_31601
SA,BLUE,SA_105073,0,Raidurg,SA_31001
SA,BLUE,SA_105074,1,Nagole,SA_31001
SA,BLUE,SA_105075,0,Raidurg,SA_32301
SA,BLUE,SA_105076,1,Nagole,SA_32301
SA,BLUE,SA_105077,0,Raidurg,SA_30101
SA,BLUE,SA_105078,1,Nagole,SA_30101
SA,BLUE,SA_105082,1,Nagole,SA_30601
SA,BLUE,SA_105084,1,Nagole,SA_30501
SA,BLUE,SA_105086,1,Nagole,SA_32101
SA,BLUE,SA_91272,0,Raidurg,SA_30101
SA,BLUE,SA_91274,0,Raidurg,SA_30201
SA,BLUE,SA_91276,0,Raidurg,SA_30301
SA,BLUE,SA_91278,0,Raidurg,SA_30401
SA,BLUE,SA_91279,1,Nagole,SA_30401
SA,BLUE,SA_91280,0,Raidurg,SA_30501
SA,BLUE,SA_91281,1,Nagole,SA_30501
SA,BLUE,SA_91282,0,Raidurg,SA_30601
SA,BLUE,SA_91283,1,Nagole,SA_30601
SA,BLUE,SA_91284,0,Raidurg,SA_30701
SA,BLUE,SA_91285,1,Nagole,SA_30701
SA,BLUE,SA_91286,0,Raidurg,SA_30801
SA,BLUE,SA_91287,1,Nagole,SA_30801
SA,BLUE,SA_91288,0,Raidurg,SA_30901
SA,BLUE,SA_91289,1,Nagole,SA_30901
SA,BLUE,SA_91291,1,Nagole,SA_30301
SA,BLUE,SA_91293,1,Nagole,SA_30201
SA,BLUE,SA_91296,1,Nagole,SA_30101
SA,BLUE,SA_91335,0,Raidurg,SA_31001
SA,BLUE,SA_91336,1,Nagole,SA_31001
SA,BLUE,SA_91337,0,Raidurg,SA_31101
SA,BLUE,SA_91338,1,Nagole,SA_31101
SA,BLUE,SA_91339,0,Raidurg,SA_30101
SA,BLUE,SA_91340,1,Nagole,SA_30101
SA,BLUE,SA_91341,0,Raidurg,SA_31201
SA,BLUE,SA_91342,1,Nagole,SA_31201
SA,BLUE,SA_91343,0,Raidurg,SA_30201
SA,BLUE,SA_91345,0,Raidurg,SA_30301
SA,BLUE,SA_91346,1,Nagole,SA_30301
SA,BLUE,SA_91347,0,Raidurg,SA_30401
SA,BLUE,SA_91348,1,Nagole,SA_30401
SA,BLUE,SA_91349,0,Raidurg,SA_31301
SA,BLUE,SA_91350,1,Nagole,SA_31301
SA,BLUE,SA_91351,0,Raidurg,SA_30501
SA,BLUE,SA_91352,1,Nagole,SA_30501
SA,GREEN,SA_95861,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_95862,1,Mahatma Gandhi Bus Station,SA_20101
